No;Regional Office;POP;Rack;Rack Size;U;Nama Perangkat;Nama Lama;Hostname;CORE;Penamaan;KodeRO;-;KodePOP;-2;NoRack;Kondisi Real;U2
224;Lampung;Bandar Lampung;2;;9;Router Cisco ASR 1006 ;Router Cisco ASR 1005;LPG-BLP-2-RTR-2-CSO-ASR 1006 -;;;LPG;-;BLP;-;2;;
225;Lampung;Bandar Lampung;2;;8;Router Cisco ASR 1006 ;Router Cisco ASR 1006 ;LPG-BLP-2-RTR-2-CSO-ASR 1006 -;;;LPG;-;BLP;-;2;;
226;Lampung;Bandar Lampung;2;;7;IDLE;Juniper MX 204 GAsnet;;;;LPG;-;BLP;-;2;;
227;Lampung;Bandar Lampung;2;;6;IDLE;Juniper MX 204 GAsnet;;;;LPG;-;BLP;-;2;;
228;Lampung;Bandar Lampung;2;;5;Router Mikrotik CCR1009-76-IC-PC;;LPG-BLP-2-RTR-1-MKT-CCR1009-76-IC-PC-;;;LPG;-;BLP;-;2;;
229;Lampung;Bandar Lampung;2;;4;IDLE; ;;;;LPG;-;BLP;-;2;;
230;Lampung;Bandar Lampung;2;;3;IDLE; ;;;;LPG;-;BLP;-;2;;
231;Lampung;Bandar Lampung;2;;2;IDLE; ;;;;LPG;-;BLP;-;2;;
232;Lampung;Bandar Lampung;2;;1;IDLE; ;;;;LPG;-;BLP;-;2;;
233;Lampung;Bandar Lampung;3;42;42;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;3;;
234;Lampung;Bandar Lampung;3;;41;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;3;;
235;Lampung;Bandar Lampung;3;;40;Cable Compartment;Cable management;;;;LPG;-;BLP;-;3;;
236;Lampung;Bandar Lampung;3;;39;IDLE;Cable management;;;;LPG;-;BLP;-;3;;
237;Lampung;Bandar Lampung;3;;38;IDLE;HIT7300 DWDM Coriant Shelf 1;;;;LPG;-;BLP;-;3;;
238;Lampung;Bandar Lampung;3;;37;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
239;Lampung;Bandar Lampung;3;;36;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
240;Lampung;Bandar Lampung;3;;35;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
241;Lampung;Bandar Lampung;3;;34;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
242;Lampung;Bandar Lampung;3;;33;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
243;Lampung;Bandar Lampung;3;;32;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
244;Lampung;Bandar Lampung;3;;31;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
245;Lampung;Bandar Lampung;3;;30;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
246;Lampung;Bandar Lampung;3;;29;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
247;Lampung;Bandar Lampung;3;;28;HIT7300 DWDM Coriant Shelf 1;HIT7300 DWDM Coriant Shelf 1;LPG-BLP-3-WDM-17-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
248;Lampung;Bandar Lampung;3;;27;Cable Compartment;HIT7300 DWDM Coriant Shelf 1;;;;LPG;-;BLP;-;3;;
249;Lampung;Bandar Lampung;3;;26;IDLE;;;;;LPG;-;BLP;-;3;;
250;Lampung;Bandar Lampung;3;;25;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
251;Lampung;Bandar Lampung;3;;24;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
252;Lampung;Bandar Lampung;3;;23;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
253;Lampung;Bandar Lampung;3;;22;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
254;Lampung;Bandar Lampung;3;;21;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
255;Lampung;Bandar Lampung;3;;20;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
256;Lampung;Bandar Lampung;3;;19;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
257;Lampung;Bandar Lampung;3;;18;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
258;Lampung;Bandar Lampung;3;;17;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
259;Lampung;Bandar Lampung;3;;16;HIT7300 DWDM Coriant Shelf 2;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
260;Lampung;Bandar Lampung;3;;15;IDLE;DWDM Hit 7300 Shelf 2;LPG-BLP-3-WDM-16-IFR-HIT7300 -;;;LPG;-;BLP;-;3;;
261;Lampung;Bandar Lampung;3;;14;IDLE;DWDM Hit 7300 Shelf 2;;;;LPG;-;BLP;-;3;;
262;Lampung;Bandar Lampung;3;;13;IDLE; ;;;;LPG;-;BLP;-;3;;
263;Lampung;Bandar Lampung;3;;12;IDLE; ;;;;LPG;-;BLP;-;3;;
264;Lampung;Bandar Lampung;3;;11;IDLE; ;;;;LPG;-;BLP;-;3;;
265;Lampung;Bandar Lampung;3;;10;IDLE; ;;;;LPG;-;BLP;-;3;;
266;Lampung;Bandar Lampung;3;;9;IDLE; ;;;;LPG;-;BLP;-;3;;
267;Lampung;Bandar Lampung;3;;8;IDLE; ;;;;LPG;-;BLP;-;3;;
268;Lampung;Bandar Lampung;3;;7;IDLE; ;;;;LPG;-;BLP;-;3;;
269;Lampung;Bandar Lampung;3;;6;IDLE; ;;;;LPG;-;BLP;-;3;;
270;Lampung;Bandar Lampung;3;;5;IDLE; ;;;;LPG;-;BLP;-;3;;
271;Lampung;Bandar Lampung;3;;4;IDLE; ;;;;LPG;-;BLP;-;3;;
272;Lampung;Bandar Lampung;3;;3;IDLE; ;;;;LPG;-;BLP;-;3;;
273;Lampung;Bandar Lampung;3;;2;IDLE; ;;;;LPG;-;BLP;-;3;;
274;Lampung;Bandar Lampung;3;;1;IDLE; ;;;;LPG;-;BLP;-;3;;
275;Lampung;Bandar Lampung;4;42;42;IDLE; ;;;;LPG;-;BLP;-;4;;
276;Lampung;Bandar Lampung;4;;41;IDLE; ;;;;LPG;-;BLP;-;4;;
277;Lampung;Bandar Lampung;4;;40;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;4;;
278;Lampung;Bandar Lampung;4;;39;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;4;;
279;Lampung;Bandar Lampung;4;;38;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;4;;
280;Lampung;Bandar Lampung;4;;37;Power Supply (Main Power, Protection Power);;;;;LPG;-;BLP;-;4;;
281;Lampung;Bandar Lampung;4;;36;IDLE; ;;;;LPG;-;BLP;-;4;;
282;Lampung;Bandar Lampung;4;;35;IDLE; ;;;;LPG;-;BLP;-;4;;
283;Lampung;Bandar Lampung;4;;34;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
284;Lampung;Bandar Lampung;4;;33;HIT7300 DWDM Coriant Shelf 3;;;;;LPG;-;BLP;-;4;;
285;Lampung;Bandar Lampung;4;;32;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
286;Lampung;Bandar Lampung;4;;31;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
287;Lampung;Bandar Lampung;4;;30;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
288;Lampung;Bandar Lampung;4;;29;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
289;Lampung;Bandar Lampung;4;;28;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
290;Lampung;Bandar Lampung;4;;27;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
291;Lampung;Bandar Lampung;4;;26;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
292;Lampung;Bandar Lampung;4;;25;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
293;Lampung;Bandar Lampung;4;;24;HIT7300 DWDM Coriant Shelf 3;;LPG-BLP-4-WDM-18-IFR-HIT7300 -;;;LPG;-;BLP;-;4;;
294;Lampung;Bandar Lampung;4;;23;Cable Compartment;;;;;LPG;-;BLP;-;4;;
295;Lampung;Bandar Lampung;4;;22;Cable Compartment;;;;;LPG;-;BLP;-;4;;
296;Lampung;Bandar Lampung;4;;21;IDLE; ;;;;LPG;-;BLP;-;4;;
297;Lampung;Bandar Lampung;4;;20;IDLE; ;;;;LPG;-;BLP;-;4;;
298;Lampung;Bandar Lampung;4;;19;IDLE; ;;;;LPG;-;BLP;-;4;;
299;Lampung;Bandar Lampung;4;;18;IDLE; ;;;;LPG;-;BLP;-;4;;
300;Lampung;Bandar Lampung;4;;17;IDLE; ;;;;LPG;-;BLP;-;4;;
301;Lampung;Bandar Lampung;4;;16;IDLE; ;;;;LPG;-;BLP;-;4;;
302;Lampung;Bandar Lampung;4;;15;IDLE; ;;;;LPG;-;BLP;-;4;;
303;Lampung;Bandar Lampung;4;;14;IDLE; ;;;;LPG;-;BLP;-;4;;
304;Lampung;Bandar Lampung;4;;13;IDLE; ;;;;LPG;-;BLP;-;4;;
305;Lampung;Bandar Lampung;4;;12;IDLE; ;;;;LPG;-;BLP;-;4;;
306;Lampung;Bandar Lampung;4;;11;IDLE; ;;;;LPG;-;BLP;-;4;;
307;Lampung;Bandar Lampung;4;;10;IDLE; ;;;;LPG;-;BLP;-;4;;
308;Lampung;Bandar Lampung;4;;9;IDLE; ;;;;LPG;-;BLP;-;4;;
309;Lampung;Bandar Lampung;4;;8;IDLE; ;;;;LPG;-;BLP;-;4;;
310;Lampung;Bandar Lampung;4;;7;IDLE; ;;;;LPG;-;BLP;-;4;;
311;Lampung;Bandar Lampung;4;;6;IDLE; ;;;;LPG;-;BLP;-;4;;
312;Lampung;Bandar Lampung;4;;5;IDLE; ;;;;LPG;-;BLP;-;4;;
313;Lampung;Bandar Lampung;4;;4;IDLE; ;;;;LPG;-;BLP;-;4;;
314;Lampung;Bandar Lampung;4;;3;IDLE; ;;;;LPG;-;BLP;-;4;;
315;Lampung;Bandar Lampung;4;;2;IDLE; ;;;;LPG;-;BLP;-;4;;
316;Lampung;Bandar Lampung;4;;1;IDLE; ;;;;LPG;-;BLP;-;4;;
317;Lampung;Bandar Lampung;5;42;42;IDLE; ;;;;LPG;-;BLP;-;5;;
318;Lampung;Bandar Lampung;5;;41;IDLE; ;;;;LPG;-;BLP;-;5;;
319;Lampung;Bandar Lampung;5;;40;IDLE; ;;;;LPG;-;BLP;-;5;;
320;Lampung;Bandar Lampung;5;;39;OTB Lintas Artha (PELANGGAN);;;24/SC;;LPG;-;BLP;-;5;;
321;Lampung;Bandar Lampung;5;;38;IDLE; ;;;;LPG;-;BLP;-;5;;
322;Lampung;Bandar Lampung;5;;37;OTB Icon+ (PELANGGAN);;;24/SC;;LPG;-;BLP;-;5;;
323;Lampung;Bandar Lampung;5;;36;IDLE; ;;;;LPG;-;BLP;-;5;;
324;Lampung;Bandar Lampung;5;;35;OTB Icon+ (PELANGGAN);;;6/SC;;LPG;-;BLP;-;5;;
325;Lampung;Bandar Lampung;5;;34;IDLE; ;;;;LPG;-;BLP;-;5;;
326;Lampung;Bandar Lampung;5;;33;OTB Greennet (PELANGGAN);;;6/SC;;LPG;-;BLP;-;5;;
327;Lampung;Bandar Lampung;5;;32;IDLE; ;;;;LPG;-;BLP;-;5;;
328;Lampung;Bandar Lampung;5;;31;OTB CGS (PELANGGAN);;;24/SC;;LPG;-;BLP;-;5;;
329;Lampung;Bandar Lampung;5;;30;IDLE; ;;;;LPG;-;BLP;-;5;;
330;Lampung;Bandar Lampung;5;;29;OTB Biznet (PELANGGAN);;;24/LC;;LPG;-;BLP;-;5;;
331;Lampung;Bandar Lampung;5;;28;IDLE; ;;;;LPG;-;BLP;-;5;;
332;Lampung;Bandar Lampung;5;;27;OTB TMS (PELANGGAN);;;12/SC;;LPG;-;BLP;-;5;;
333;Lampung;Bandar Lampung;5;;26;IDLE; ;;;;LPG;-;BLP;-;5;;
334;Lampung;Bandar Lampung;5;;25;OTB Telkom (PELANGGAN);;;12/SC;;LPG;-;BLP;-;5;;
335;Lampung;Bandar Lampung;5;;24;IDLE; ;;;;LPG;-;BLP;-;5;;
336;Lampung;Bandar Lampung;5;;23;IDLE; ;;;;LPG;-;BLP;-;5;;
337;Lampung;Bandar Lampung;5;;22;OTB Fastnet (PELANGGAN);;;12/SC;;LPG;-;BLP;-;5;;
338;Lampung;Bandar Lampung;5;;21;IDLE; ;;;;LPG;-;BLP;-;5;;
339;Lampung;Bandar Lampung;5;;20;OTB ITN (PELANGGAN);;;12/SC;;LPG;-;BLP;-;5;;
340;Lampung;Bandar Lampung;5;;19;IDLE; ;;;;LPG;-;BLP;-;5;;
341;Lampung;Bandar Lampung;5;;18;IDLE; ;;24/LC;;LPG;-;BLP;-;5;;
342;Lampung;Bandar Lampung;5;;17;IDLE; ;;;;LPG;-;BLP;-;5;;
343;Lampung;Bandar Lampung;5;;16;IDLE; ;;;;LPG;-;BLP;-;5;;
344;Lampung;Bandar Lampung;5;;15;IDLE; ;;;;LPG;-;BLP;-;5;;
345;Lampung;Bandar Lampung;5;;14;IDLE; ;;;;LPG;-;BLP;-;5;;
346;Lampung;Bandar Lampung;5;;13;IDLE; ;;;;LPG;-;BLP;-;5;;
347;Lampung;Bandar Lampung;5;;12;IDLE; ;;;;LPG;-;BLP;-;5;;
348;Lampung;Bandar Lampung;5;;11;IDLE; ;;;;LPG;-;BLP;-;5;;
349;Lampung;Bandar Lampung;5;;10;OTB 24 Core PGNCOM (Segment BLP-LBM-KLD);;LPG-BLP-5-OTB#2-24-SC-2-;24/SC;;LPG;-;BLP;-;5;;
350;Lampung;Bandar Lampung;5;;9;IDLE; ;;;;LPG;-;BLP;-;5;;
351;Lampung;Bandar Lampung;5;;8;OTB 96 Core (Segment Inner City BLP-Itera);;LPG-BLP-5-OTB#1-96-SC-1-;96/SC;;LPG;-;BLP;-;5;;
352;Lampung;Bandar Lampung;5;;7;OTB 96 Core (Segment Inner City BLP-Itera);;LPG-BLP-5-OTB#1-96-SC-1-;96/SC;;LPG;-;BLP;-;5;;
353;Lampung;Bandar Lampung;5;;6;OTB 96 Core (Segment Inner City BLP-Itera);;LPG-BLP-5-OTB#1-96-SC-1-;96/SC;;LPG;-;BLP;-;5;;
354;Lampung;Bandar Lampung;5;;5;OTB 96 Core (Segment Inner City BLP-Itera);;LPG-BLP-5-OTB#1-96-SC-1-;96/SC;;LPG;-;BLP;-;5;;
355;Lampung;Bandar Lampung;5;;4;IDLE; ;;;;LPG;-;BLP;-;5;;
356;Lampung;Bandar Lampung;5;;3;IDLE; ;;;;LPG;-;BLP;-;5;;
357;Lampung;Bandar Lampung;5;;2;IDLE; ;;;;LPG;-;BLP;-;5;;
358;Lampung;Bandar Lampung;5;;1;IDLE; ;;;;LPG;-;BLP;-;5;;
359;Lampung;Shelter Tower PGN Sukadana;1;42;42;IDLE; ;;;;LPG;-;SKD;-;1;;
360;Lampung;Shelter Tower PGN Sukadana;1;;41;IDLE; ;;;;LPG;-;SKD;-;1;;
361;Lampung;Shelter Tower PGN Sukadana;1;;40;IDLE; ;;;;LPG;-;SKD;-;1;;
362;Lampung;Shelter Tower PGN Sukadana;1;;39;IDLE; ;;;;LPG;-;SKD;-;1;;
363;Lampung;Shelter Tower PGN Sukadana;1;;38;IDLE; ;;;;LPG;-;SKD;-;1;;
364;Lampung;Shelter Tower PGN Sukadana;1;;37;IDLE; ;;;;LPG;-;SKD;-;1;;
365;Lampung;Shelter Tower PGN Sukadana;1;;36;IDLE; ;;;;LPG;-;SKD;-;1;;
366;Lampung;Shelter Tower PGN Sukadana;1;;35;IDLE; ;;;;LPG;-;SKD;-;1;;
367;Lampung;Shelter Tower PGN Sukadana;1;;34;IDLE; ;;;;LPG;-;SKD;-;1;;
368;Lampung;Shelter Tower PGN Sukadana;1;;33;IDLE; ;;;;LPG;-;SKD;-;1;;
369;Lampung;Shelter Tower PGN Sukadana;1;;32;IDLE; ;;;;LPG;-;SKD;-;1;;
370;Lampung;Shelter Tower PGN Sukadana;1;;31;IDLE; ;;;;LPG;-;SKD;-;1;;
371;Lampung;Shelter Tower PGN Sukadana;1;;30;IDLE; ;;;;LPG;-;SKD;-;1;;
372;Lampung;Shelter Tower PGN Sukadana;1;;29;IDLE; ;;;;LPG;-;SKD;-;1;;
373;Lampung;Shelter Tower PGN Sukadana;1;;28;IDLE; ;;;;LPG;-;SKD;-;1;;
374;Lampung;Shelter Tower PGN Sukadana;1;;27;IDLE; ;;;;LPG;-;SKD;-;1;;
375;Lampung;Shelter Tower PGN Sukadana;1;;26;IDLE; ;;;;LPG;-;SKD;-;1;;
376;Lampung;Shelter Tower PGN Sukadana;1;;25;IDLE; ;;;;LPG;-;SKD;-;1;;
377;Lampung;Shelter Tower PGN Sukadana;1;;24;IDLE; ;;;;LPG;-;SKD;-;1;;
378;Lampung;Shelter Tower PGN Sukadana;1;;23;IDLE; ;;;;LPG;-;SKD;-;1;;
379;Lampung;Shelter Tower PGN Sukadana;1;;22;IDLE; ;;;;LPG;-;SKD;-;1;;
380;Lampung;Shelter Tower PGN Sukadana;1;;21;IDLE; ;;;;LPG;-;SKD;-;1;;
381;Lampung;Shelter Tower PGN Sukadana;1;;20;IDLE; ;;;;LPG;-;SKD;-;1;;
382;Lampung;Shelter Tower PGN Sukadana;1;;19;IDLE; ;;;;LPG;-;SKD;-;1;;
383;Lampung;Shelter Tower PGN Sukadana;1;;18;IDLE; ;;;;LPG;-;SKD;-;1;;
384;Lampung;Shelter Tower PGN Sukadana;1;;17;IDLE;;;;;LPG;-;SKD;-;1;;
385;Lampung;Shelter Tower PGN Sukadana;1;;16;IDLE; ;;;;LPG;-;SKD;-;1;;
386;Lampung;Shelter Tower PGN Sukadana;1;;15;IDLE;;;;;LPG;-;SKD;-;1;;
387;Lampung;Shelter Tower PGN Sukadana;1;;14;IDLE;;;;;LPG;-;SKD;-;1;;
388;Lampung;Shelter Tower PGN Sukadana;1;;13;IDLE;;;;;LPG;-;SKD;-;1;;
389;Lampung;Shelter Tower PGN Sukadana;1;;12;IDLE;;;;;LPG;-;SKD;-;1;;
390;Lampung;Shelter Tower PGN Sukadana;1;;11;IDLE;;;;;LPG;-;SKD;-;1;;
391;Lampung;Shelter Tower PGN Sukadana;1;;10;IDLE;;;;;LPG;-;SKD;-;1;;
392;Lampung;Shelter Tower PGN Sukadana;1;;9;Switch Trans Net;;LPG-SKD-1-SWC-2-HWI-F1A-;;;LPG;-;SKD;-;1;;
393;Lampung;Shelter Tower PGN Sukadana;1;;8;IDLE;;;;;LPG;-;SKD;-;1;;
394;Lampung;Shelter Tower PGN Sukadana;1;;7;Huawei F1A (Switch);;LPG-SKD-1-SWC-2-HWI-F1A-;;;LPG;-;SKD;-;1;;
395;Lampung;Shelter Tower PGN Sukadana;1;;6;RAISECOM RAX721A (Switch); ;LPG-SKD-1-SWC-1-RSO-RAX721A -;;;LPG;-;SKD;-;1;;
396;Lampung;Shelter Tower PGN Sukadana;1;;5;IDLE;;;;;LPG;-;SKD;-;1;;
397;Lampung;Shelter Tower PGN Sukadana;1;;4;UPS;;;;;LPG;-;SKD;-;1;;
398;Lampung;Shelter Tower PGN Sukadana;1;;3;UPS;;;;;LPG;-;SKD;-;1;;
399;Lampung;Shelter Tower PGN Sukadana;1;;2;IDLE;;;;;LPG;-;SKD;-;1;;
400;Lampung;Shelter Tower PGN Sukadana;1;;1;IDLE; ;;;;LPG;-;SKD;-;1;;
401;Lampung;Shelter Tower PGN Sukadana;2;42;42;IDLE; ;;;;LPG;-;SKD;-;2;;
402;Lampung;Shelter Tower PGN Sukadana;2;;41;IDLE; ;;;;LPG;-;SKD;-;2;;
403;Lampung;Shelter Tower PGN Sukadana;2;;40;IDLE; ;;;;LPG;-;SKD;-;2;;
404;Lampung;Shelter Tower PGN Sukadana;2;;39;IDLE; ;;;;LPG;-;SKD;-;2;;
405;Lampung;Shelter Tower PGN Sukadana;2;;38;IDLE;;deak;;;LPG;-;SKD;-;2;;
406;Lampung;Shelter Tower PGN Sukadana;2;;37;IDLE; ;;;;LPG;-;SKD;-;2;;
407;Lampung;Shelter Tower PGN Sukadana;2;;36;IDLE; ;;;;LPG;-;SKD;-;2;;
408;Lampung;Shelter Tower PGN Sukadana;2;;35;IDLE; ;;;;LPG;-;SKD;-;2;;
409;Lampung;Shelter Tower PGN Sukadana;2;;34;IDLE;;;;;LPG;-;SKD;-;2;;
410;Lampung;Shelter Tower PGN Sukadana;2;;33;IDLE; ;;;;LPG;-;SKD;-;2;;
411;Lampung;Shelter Tower PGN Sukadana;2;;32;IDLE;;;;;LPG;-;SKD;-;2;;
412;Lampung;Shelter Tower PGN Sukadana;2;;31;IDLE; ;;;;LPG;-;SKD;-;2;;
413;Lampung;Shelter Tower PGN Sukadana;2;;30;IDLE;;;;;LPG;-;SKD;-;2;;
414;Lampung;Shelter Tower PGN Sukadana;2;;29;IDLE; ;;;;LPG;-;SKD;-;2;;
415;Lampung;Shelter Tower PGN Sukadana;2;;28;IDLE; ;;;;LPG;-;SKD;-;2;;
416;Lampung;Shelter Tower PGN Sukadana;2;;27;IDLE; ;;;;LPG;-;SKD;-;2;;
417;Lampung;Shelter Tower PGN Sukadana;2;;26;IDLE;;;;;LPG;-;SKD;-;2;;
418;Lampung;Shelter Tower PGN Sukadana;2;;25;IDLE; ;;;;LPG;-;SKD;-;2;;
419;Lampung;Shelter Tower PGN Sukadana;2;;24;IDLE;;deak;;;LPG;-;SKD;-;2;;
420;Lampung;Shelter Tower PGN Sukadana;2;;23;IDLE; ;;;;LPG;-;SKD;-;2;;
421;Lampung;Shelter Tower PGN Sukadana;2;;22;IDLE;;;;;LPG;-;SKD;-;2;;
422;Lampung;Shelter Tower PGN Sukadana;2;;21;IDLE;;;;;LPG;-;SKD;-;2;;
423;Lampung;Shelter Tower PGN Sukadana;2;;20;IDLE; ;;;;LPG;-;SKD;-;2;;
424;Lampung;Shelter Tower PGN Sukadana;2;;19;IDLE;;;;;LPG;-;SKD;-;2;;
425;Lampung;Shelter Tower PGN Sukadana;2;;18;IDLE; ;;;;LPG;-;SKD;-;2;;
426;Lampung;Shelter Tower PGN Sukadana;2;;17;IDLE;;;;;LPG;-;SKD;-;2;;
427;Lampung;Shelter Tower PGN Sukadana;2;;16;IDLE; ;;;;LPG;-;SKD;-;2;;
428;Lampung;Shelter Tower PGN Sukadana;2;;15;IDLE;;;;;LPG;-;SKD;-;2;;
429;Lampung;Shelter Tower PGN Sukadana;2;;14;IDLE;;;;;LPG;-;SKD;-;2;;
430;Lampung;Shelter Tower PGN Sukadana;2;;13;IDLE;;;;;LPG;-;SKD;-;2;;
431;Lampung;Shelter Tower PGN Sukadana;2;;12;IDLE;;;;;LPG;-;SKD;-;2;;
432;Lampung;Shelter Tower PGN Sukadana;2;;11;OTB (PELANGGAN ATMEGA);;;12/SC;;LPG;-;SKD;-;2;;
433;Lampung;Shelter Tower PGN Sukadana;2;;10;IDLE; ;;;;LPG;-;SKD;-;2;;
434;Lampung;Shelter Tower PGN Sukadana;2;;9;OTB (PELANGGAN IZZINET); ;;24/SC;;LPG;-;SKD;-;2;;
435;Lampung;Shelter Tower PGN Sukadana;2;;8;IDLE; ;;;;LPG;-;SKD;-;2;;
436;Lampung;Shelter Tower PGN Sukadana;2;;7;OTB (PELANGGAN NCN);;;12/SC;;LPG;-;SKD;-;2;;
437;Lampung;Shelter Tower PGN Sukadana;2;;6;IDLE;;;;;LPG;-;SKD;-;2;;
438;Lampung;Shelter Tower PGN Sukadana;2;;5;OTB 24 Core SC LBMTBB (PGAS LBM TBB);;LPG-SKD-2-OTB#3-24-SC-1-;24/SC;;LPG;-;SKD;-;2;;
439;Lampung;Shelter Tower PGN Sukadana;2;;4;IDLE;;;;;LPG;-;SKD;-;2;;
440;Lampung;Shelter Tower PGN Sukadana;2;;3;IDLE;;;;;LPG;-;SKD;-;2;;
441;Lampung;Shelter Tower PGN Sukadana;2;;2;IDLE;;;;;LPG;-;SKD;-;2;;
442;Lampung;Shelter Tower PGN Sukadana;2;;1;IDLE; ;;;;LPG;-;SKD;-;2;;
443;Lampung;Stasiun Gas Terbanggi Besar;1;42;42;IDLE; ;;;;LPG;-;TBB;-;1;;
444;Lampung;Stasiun Gas Terbanggi Besar;1;;41;IDLE; ;;;;LPG;-;TBB;-;1;;
445;Lampung;Stasiun Gas Terbanggi Besar;1;;40;IDLE; ;;;;LPG;-;TBB;-;1;;
446;Lampung;Stasiun Gas Terbanggi Besar;1;;39;IDLE; ;;;;LPG;-;TBB;-;1;;
447;Lampung;Stasiun Gas Terbanggi Besar;1;;38;IDLE; ;;;;LPG;-;TBB;-;1;;
448;Lampung;Stasiun Gas Terbanggi Besar;1;;37;IDLE; ;;;;LPG;-;TBB;-;1;;
449;Lampung;Stasiun Gas Terbanggi Besar;1;;36;IDLE; ;;;;LPG;-;TBB;-;1;;
450;Lampung;Stasiun Gas Terbanggi Besar;1;;35;IDLE; ;;;;LPG;-;TBB;-;1;;
